id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,actual_supplier,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble,supplier_name,location,is_returnable,supplier_id
42978,HK1435679,5201908546,ROUND,0.5,D,VVS1,G,EX,VG,NON,,4.91,4.95,3.23,65.4,56,None,GIA,STK to VTK,100%,,,Not milky,Hari Krishna,-55.70%,1182,2363.4,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5201908546.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42979,HK1435567,2357224307,ROUND,0.5,D,VS1,VG,EX,EX,MED,Blue,4.98,5,3.18,63.8,57,None,GIA,THN to THK,100%,,,Not milky,Hari Krishna,-52.23%,1033,2066.4,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/458cf7d9-6d7c-429d-a950-435265a1e9b6.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357224307.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42980,HK1435568,1206903172,ROUND,0.5,D,VS1,EX,EX,EX,STG,Blue,5.07,5.09,3.18,62.5,56,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-51.25%,1054,2107.32,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/d897ff37-9fcf-4be8-b62d-d718d64096b9.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1206903172.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42981,HK1435501,2201966617,ROUND,0.5,D,VS2,VG,EX,EX,NON,,4.95,4.98,3.2,64.5,57,None,GIA,MED to THK,100%,,,Not milky,Hari Krishna,-47.78%,1022,2044.4,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/a932bf17-ee80-45fb-848f-06fbb48fd3a6.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2201966617.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42982,HK1435547,6207966069,ROUND,0.54,F,VS1,EX,EX,EX,FNT,,5.19,5.2,3.27,62.9,57,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-46.05%,1108,2051.57,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/87383f6b-832a-4346-b3d6-21d55c39e256.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6207966069.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42983,HK1435639,5202950109,ROUND,0.53,J,VVS1,EX,EX,EX,FNT,,5.16,5.17,3.2,62,59,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-41.88%,831,1567.75,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5202950109.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42984,HK1435678,2203903188,ROUND,0.54,D,VVS1,EX,EX,EX,NON,,5.18,5.21,3.25,62.6,56,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-35.06%,1869,3461.43,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2203903188.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42985,HK1385110,5346543273,ROUND,0.54,K,VS1,EX,EX,EX,NON,,5.2,5.24,3.29,63,57,None,GIA,MED,100%,,,Not milky,Hari Krishna,-42.04%,656,1214.76,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/752faf65-2e57-457d-a3f9-cd9d59266070.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5346543273.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42986,HK1366278,2347389546,ROUND,0.54,J,SI1,VG,EX,EX,NON,,5.1,5.08,3.27,64.2,58,NON,GIA,STK to THK,100%,,,Not milky,Hari Krishna,-47.77%,651,1204.67,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/d0a067a8-c8c9-4d54-87a9-56984184110a.jpg,https://diamanti.s3.amazonaws.com/certificates/2347389546.jpg,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42987,HK1366343,2346430001,ROUND,0.54,J,VVS2,EX,EX,EX,MED,Blue,5.23,5.19,3.26,62.6,57,NON,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-48.31%,728,1347.78,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/097ed3d5-e24e-4f90-afed-c23603f10e2e.jpg,https://diamanti.s3.amazonaws.com/certificates/2346430001.jpg,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42988,HK1372665,5346457882,ROUND,0.54,J,VVS1,EX,EX,EX,FNT,,5.2,5.23,3.24,62.2,57,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-43.61%,822,1521.63,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/8b0b5aff-20d7-4aed-9de7-4eb1705642f7.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5346457882.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42989,HK1435409,5202938324,ROUND,0.58,E,SI1,EX,EX,EX,FNT,,5.31,5.33,3.34,62.7,55,None,GIA,THN to STK,100%,,,Not milky,Hari Krishna,-46.62%,1021,1759.88,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5202938324.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42990,HK1435670,5201923526,ROUND,0.55,E,VVS1,EX,EX,EX,NON,,5.22,5.23,3.29,63,58,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-33.61%,1722,3130.51,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5201923526.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42991,HK1435565,3355163740,ROUND,0.57,D,VS1,EX,EX,EX,NON,,5.28,5.31,3.32,62.6,59,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-35.67%,1579,2769.58,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e979762f-9939-46bc-8ba2-8ec3268e3941.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3355163740.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42992,HK1324378,1333986901,ROUND,0.56,J,VS1,EX,EX,EX,NON,,5.4,5.37,3.19,59.3,61,NON,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-42.75%,800,1427.68,,,,https://diamanti.s3.amazonaws.com/certificates/1333986901.jpg,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42993,HK1435457,2203949527,ROUND,0.55,I,VS2,EX,EX,EX,FNT,,5.25,5.26,3.27,62.3,58,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-40.03%,920,1673.62,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/8428d426-442e-45c2-8b2a-26e87eab2cdd.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2203949527.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42994,HK1435531,5201903205,ROUND,0.56,I,VS1,EX,EX,EX,NON,,5.25,5.27,3.28,62.4,58,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-39.17%,984,1756.68,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/02eb45c0-c7fa-4dac-9378-48557b85c311.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5201903205.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42995,HK1435637,2357227506,ROUND,0.55,J,VVS1,EX,EX,EX,FNT,,5.21,5.23,3.28,62.8,55,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-42.88%,847,1539.67,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357227506.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42996,HK1435356,5202898289,ROUND,0.57,H,SI1,EX,EX,EX,FNT,,5.27,5.3,3.28,62.1,57,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-52.24%,820,1437.72,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/75d14eb3-6027-4f28-84cd-93850879e164.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5202898289.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42997,HK1435666,3325103699,ROUND,0.6,F,VVS1,EX,EX,VG,NON,,5.38,5.4,3.32,61.5,58,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-30.21%,1803,3004.58,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3325103699.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42998,HK1435632,2203898765,ROUND,0.6,K,VVS1,EX,EX,EX,NON,,5.38,5.36,3.39,63.1,56,NON,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-36.77%,865,1441.03,,,,,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
42999,HK1435264,5202950164,ROUND,0.6,K,SI2,VG,EX,EX,FNT,,5.26,5.3,3.41,64.5,59,None,GIA,STK to THK,90%,,,Not milky,Hari Krishna,-43.00%,646,1076,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ce23ef22-6185-4b29-82bb-3ece40677155.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5202950164.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43000,HK1435342,5201923870,ROUND,0.6,I,SI1,EX,EX,EX,FNT,,5.34,5.38,3.39,63.2,56,None,GIA,THN to STK,100%,,,Not milky,Hari Krishna,-35.68%,995,1658.12,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/071dc992-e366-48d6-9984-4d775f94246a.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5201923870.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43001,HK1319444,2334906797,ROUND,0.6,J,SI2,EX,EX,EX,NON,,5.41,5.37,3.39,63,58,NON,GIA,THN to STK,100%,,,Not milky,Hari Krishna,-35.14%,808,1347.12,,,,https://diamanti.s3.amazonaws.com/certificates/2334906797.jpg,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43002,HK1435191,1358042724,ROUND,0.7,E,VS2,VG,EX,VG,NON,,5.58,5.55,3.6,64.7,58,NON,GIA,THN to THK,100%,,,Not milky,Hari Krishna,-46.58%,1840,2628.21,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9SEsxNDM1MTkx,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/abd39c26-a773-4bca-a2b3-ac5632d5c1fa.jpg,,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43003,HK1435342,5201923870,ROUND,0.6,I,SI1,EX,EX,EX,FNT,,5.34,5.38,3.39,63.2,56,None,GIA,THN to STK,100%,,,Not milky,Hari Krishna,-35.68%,995,1658.12,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/071dc992-e366-48d6-9984-4d775f94246a.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5201923870.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43004,HK1319444,2334906797,ROUND,0.6,J,SI2,EX,EX,EX,NON,,5.41,5.37,3.39,63,58,NON,GIA,THN to STK,100%,,,Not milky,Hari Krishna,-35.14%,808,1347.12,,,,https://diamanti.s3.amazonaws.com/certificates/2334906797.jpg,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43005,HK1435529,5343729678,ROUND,0.6,I,VS1,EX,EX,EX,NON,,5.37,5.39,3.38,62.9,57,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-34.71%,1127,1878.2,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/4f4e102d-989d-4348-b115-c6a36ec38067.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5343729678.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43006,HK1372651,2344487915,ROUND,0.6,K,VVS2,EX,EX,EX,NON,,5.36,5.4,3.37,62.6,57,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-36.62%,829,1381,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/70e06a74-7606-447f-bd23-89505e4c7af4.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2344487915.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43007,HK1366275,3345362512,ROUND,0.6,K,SI1,VG,EX,EX,FNT,,5.28,5.25,3.41,64.7,57,NON,GIA,STK to THK,90%,,,Not milky,Hari Krishna,-51.21%,586,977,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/bc8b20a3-216e-4787-87fd-589d7a3ad3af.jpg,https://diamanti.s3.amazonaws.com/certificates/3345362512.jpg,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43008,HK1435636,1358163823,ROUND,0.6,J,VVS1,EX,EX,EX,FNT,,5.37,5.4,3.32,61.6,61,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-39.88%,968,1613.23,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1358163823.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43009,HK1435316,2205881764,ROUND,0.6,K,SI1,VG,EX,EX,FNT,,5.27,5.3,3.38,63.9,55,None,GIA,MED to THK,90%,,,,Hari Krishna,-56.89%,521,869,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2205881764.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43010,HK1435182,2357154278,ROUND,0.7,H,VS2,EX,EX,EX,MED,Blue,5.76,5.77,3.49,60.6,56,None,GIA,THN to MED,100%,,,Not milky,Hari Krishna,-40.87%,1655,2363.87,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9SEsxNDM1MTgy,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/eef01517-bda2-4346-b1e9-c014e8cbba32.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357154278.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43011,HK1435187,2201901806,ROUND,0.7,F,VS2,G,EX,EX,FNT,,5.47,5.49,3.63,66.3,59,None,GIA,THN to VTK,100%,,,Not milky,Hari Krishna,-53.48%,1535,2193.5,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9SEsxNDM1MTg3,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/ee880ff5-d7a7-467d-8445-96b9dbad6b20.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2201901806.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43012,HK1435138,2347683493,ROUND,0.7,H,SI1,VG,EX,EX,NON,,5.54,5.57,3.53,63.5,57,None,GIA,STK to THK,100%,,,Not milky,Hari Krishna,-45.45%,1370,1956.84,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9SEsxNDM1MTM4,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/6d8b8c15-3f60-4c1c-9a20-fec4f9d818aa.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347683493.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43013,HK1435139,2356042771,ROUND,0.7,H,SI1,VG,EX,VG,NON,,5.69,5.72,3.42,60,61,None,GIA,MED to THK,100%,,,Not milky,Hari Krishna,-45.45%,1370,1956.84,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9SEsxNDM1MTM5,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/36d0f8a1-e30c-4554-8981-786a763a9e62.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356042771.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43014,HK1435245,2201895026,ROUND,0.7,I,VVS1,VG,EX,EX,NON,,5.57,5.54,3.58,64.3,56,NON,GIA,MED to THK,100%,,,Not milky,Hari Krishna,-44.78%,1506,2150.84,,,,,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43015,HK1332313,2346095599,ROUND,0.7,I,VVS2,EX,EX,EX,NON,,5.67,5.64,3.55,62.7,56,NON,GIA,THN to STK,100%,,,Not milky,Hari Krishna,-38.13%,1598,2282.97,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/52791f66-6c86-413f-b37f-ac77221290ad.jpg,https://diamanti.s3.amazonaws.com/certificates/2346095599.jpg,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43016,HK1435189,1353245264,ROUND,0.7,F,VS2,EX,EX,EX,FNT,,5.68,5.7,3.48,61.2,61,None,GIA,STK,100%,,,Not milky,Hari Krishna,-40.33%,1970,2813.63,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9SEsxNDM1MTg5,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/7f988bb3-9c69-4fc5-9e28-0314ba1a226c.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353245264.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43017,HK1426027,1353167463,ROUND,0.7,H,VS1,VG,EX,VG,NON,,5.48,5.55,3.55,64.4,58,None,GIA,STK to THK,100%,,,Not milky,Hari Krishna,-44.39%,1636,2337.09,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9MjAyMDIzLTk0OA==,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/b6a09f77-243e-48b5-a43f-fd35c33c4eec.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353167463.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43018,HK1332316,2348080298,ROUND,0.7,I,VVS1,EX,EX,EX,NON,,5.68,5.65,3.54,62.5,57,NON,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-37.76%,1697,2424.41,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9MTkwNzkwLTc5Mg==,64,https://nivoda-images.s3.eu-west-2.amazonaws.com/03e00f41-d811-41b3-9b58-4e753b7e5ec0.jpg,https://diamanti.s3.amazonaws.com/certificates/2348080298.jpg,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43019,HK1435244,1348715715,ROUND,0.7,I,VVS1,VG,EX,EX,FNT,,5.55,5.59,3.56,63.8,57,None,GIA,STK to THK,100%,,,Not milky,Hari Krishna,-47.78%,1424,2034.01,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1348715715.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43020,HK1372603,6345461435,ROUND,0.7,K,VVS2,EX,EX,VG,NON,,5.64,5.67,3.53,62.4,55,Very Small,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-40.19%,1119,1597.97,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c81e7ef1-8e38-4bc3-8517-8c117f0d22ee.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6345461435.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43021,HK1435243,6352163975,ROUND,0.7,J,VVS1,EX,EX,EX,NON,,5.65,5.69,3.53,62.3,56,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-32.78%,1543,2204.97,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352163975.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43022,HK1222853,7321744503,ROUND,0.7,J,SI1,EX,EX,EX,NON,,5.62,5.66,3.52,62.4,57,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-42.26%,1121,1601.9,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/d7eef66a-7c00-4678-88d5-904efb714030.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7321744503.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43023,HK1366244,1343361874,ROUND,0.7,K,VVS2,EX,EX,VG,FNT,,5.68,5.62,3.55,62.9,57,NON,GIA,THN to STK,100%,,,Not milky,Hari Krishna,-46.80%,998,1426.06,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/111c8d67-1d81-4a67-a70a-bede915f0bc2.jpg,https://diamanti.s3.amazonaws.com/certificates/1343361874.jpg,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43024,HK1435252,7353226690,ROUND,0.7,K,IF,EX,EX,EX,FNT,,5.67,5.71,3.51,61.7,57,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-45.77%,1207,1723.87,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7353226690.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43025,HK1435227,6351125422,ROUND,0.7,K,VVS2,EX,EX,EX,NON,,5.67,5.71,3.53,62.1,58,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-39.88%,1124,1606.1,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351125422.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43026,HK1372605,1348457877,ROUND,0.7,J,VVS1,G,EX,VG,FNT,,5.46,5.52,3.6,65.5,55,None,GIA,THK to VTK,100%,,,Not milky,Hari Krishna,-50.08%,1148,1640.17,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/4683416e-abcb-4f76-a4f7-ef333a56efdc.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1348457877.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43027,HK1435204,7358043400,ROUND,0.7,I,VS1,VG,EX,EX,NON,,5.53,5.57,3.59,64.7,59,None,GIA,STK to THK,100%,,,Not milky,Hari Krishna,-52.51%,1193,1704.97,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9SEsxNDM1MjA0,32,https://nivoda-images.s3.eu-west-2.amazonaws.com/31c17096-21ac-4c35-b6f7-91f0101fa0c9.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7358043400.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43028,HK1435172,5353228166,ROUND,0.7,K,VS2,VG,EX,VG,NON,,5.48,5.55,3.59,65.1,56,None,GIA,MED to THK,100%,,,Not milky,Hari Krishna,-45.95%,938,1340,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9SEsxNDM1MTcy,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/8d51f6c0-d917-4a16-b7ee-2b08c2e14a95.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5353228166.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43029,HK1435197,6345716535,ROUND,0.7,K,VS1,EX,EX,EX,NON,,5.63,5.67,3.57,63.1,54,None,GIA,THN to STK,100%,,,Not milky,Hari Krishna,-36.68%,1138,1625.87,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6345716535.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43030,HK1435192,2205897768,ROUND,0.7,D,VS2,VG,EX,VG,NON,,5.58,5.53,3.58,64.4,56,NON,GIA,MED to THK,100%,,,Not milky,Hari Krishna,-47.81%,1910,2728,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9SEsxNDM1MTky,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/d450d453-0f25-4fb5-ab54-e2b9969ad6db.jpg,,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43031,HK1435242,6355240712,ROUND,0.7,D,VVS2,EX,EX,EX,FNT,,5.63,5.67,3.57,63.1,57,None,GIA,STK,100%,,,Not milky,Hari Krishna,-45.59%,2381,3402.01,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9SEsxNDM1MjQy,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/9b693961-36ce-472c-bebd-477faa0f6bf6.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355240712.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43032,HK1435192,2205897768,ROUND,0.7,D,VS2,VG,EX,VG,NON,,5.58,5.53,3.58,64.4,56,NON,GIA,MED to THK,100%,,,Not milky,Hari Krishna,-47.81%,1910,2728,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9SEsxNDM1MTky,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/d450d453-0f25-4fb5-ab54-e2b9969ad6db.jpg,,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43033,HK1435242,6355240712,ROUND,0.7,D,VVS2,EX,EX,EX,FNT,,5.63,5.67,3.57,63.1,57,None,GIA,STK,100%,,,Not milky,Hari Krishna,-45.59%,2381,3402.01,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9SEsxNDM1MjQy,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/9b693961-36ce-472c-bebd-477faa0f6bf6.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355240712.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
43034,HK1326320,1343048305,ROUND,0.7,J,VS1,EX,EX,EX,NON,,5.8,5.78,3.45,59.6,61,NON,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-35.03%,1398,1997.84,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/40234d3f-fc52-4944-9752-c7e7c709afc3.jpg,https://diamanti.s3.amazonaws.com/certificates/1343048305.jpg,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
